0,10298.443960295068
1,6260.888839044801
2,10409.309337508217
3,11086.973431990526
4,5194.2777643292375
5,4928.183533307125
6,5621.744721395984
7,24104.18585698713
8,5657.138994602523
9,4455.889654693476
10,8752.28274293852
11,13416.794347937863
12,9665.8892271548
13,5764.866968909266
14,4513.701872647819
15,5470.9156506827785
16,7128.851614132364
17,8670.581807827632
18,5965.9953371835145
19,7840.512222366899
20,6566.0651002225295
21,7864.255683925476
22,9098.43102275325
23,9369.184787773627
24,6016.9691529222355
25,6679.346769688584
26,5621.685684875407
27,5977.214018723228
28,6303.462201745583
29,7918.677532227875
30,8226.600379850512
31,6644.682401855405
32,5017.486083234279
33,5395.8300211685055
34,6177.817672713921
35,5651.820413207468
36,9382.898635254927
37,7197.405564861836
38,6692.455660811825
39,6545.482170292054
40,5714.53110688873
41,9746.64403643286
42,7907.093715413575
43,9751.38489113499
44,11217.563399205697
45,5591.579839944516
46,5454.029515488552
47,4656.329072728174
48,4161.372997407594
49,3747.225297299145
50,16202.955697020363
51,5391.7556815777
52,14206.863059111281
53,5656.253310340977
54,6453.811919652037
55,4565.8295959571315
56,7497.80472727862
57,12588.856154423662
58,5519.840362901385
59,6010.228847543572
60,4551.061536743642
61,5913.625862470035
62,4735.20011574253
63,4241.029257853705
64,6557.532609993106
65,5107.011494354475
66,4308.12712209257
67,7744.950817678246
68,5538.672024613935
69,6117.269238279264
70,8541.030922049842
71,3603.4001562159806
72,5666.964425345409
73,5940.208860020066
74,6784.42697785051
75,6956.789220086699
76,11898.616096625923
77,6515.848677897568
78,6195.829463296807
79,4960.484200560792
80,7649.169632690251
81,7030.384897516685
82,7835.774610742704
83,10734.35542130857
84,4398.122081780353
85,4589.688331334589
86,21069.604911103404
87,6577.778506370846
88,9736.79538004121
89,6436.203210861298
90,11270.990468147342
91,6489.724048870199
92,6459.917082137589
93,4154.847849604803
94,7804.016670094829
95,8937.566759498883
96,5691.96733036711
97,7262.203833466366
98,5143.355295251274
99,8684.848352413335
100,6170.751799811216
101,6705.835719237534
102,12955.155356536188
103,4891.737365742606
104,11672.888584105178
105,15214.94593588377
106,6171.156859776483
107,8220.243616109028
108,5195.851709050535
109,7308.61238067005
110,4788.2047472642835
111,6166.36831211401
112,10141.869004698143
113,9024.992291925371
114,10922.026663465096
115,5154.779629878868
116,5907.246256956973
117,8392.10564385455
118,5157.381448798641
119,7463.446617208193
120,6428.413384970676
121,7212.547877725252
122,5161.8794904145625
123,5155.0617185184665
124,5129.141823842367
125,4692.5485256250795
126,8118.801321579189
127,8703.028858830983
128,6231.282492722203
129,4551.283632229809
130,10853.841522972554
131,6210.005173696405
132,4431.2932880490935
133,5161.214659262633
134,8230.753118002702
135,4283.132500731757
136,6265.2008274984355
137,6767.381766800583
138,8061.360870767302
139,7812.643348077314
140,7171.385147331337
141,9559.793184656704
142,12704.209778900335
143,9659.57306400745
144,18876.74221855592
145,9367.557962455978
146,6640.74738013959
147,6351.817553260185
148,6717.0631923335595
149,7043.7252750364605
150,7721.070180261084
151,8020.40372030533
152,8040.887549091057
153,12825.460584967306
154,8345.064204287179
155,13137.927688884578
156,7371.776007221052
157,6733.386042225105
158,14813.296482681086
159,5492.599148357284
160,8735.26374530043
161,7549.220329105413
162,5924.406831151537
163,14402.172311024304
164,4942.195389228585
165,5266.540924093297
